Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
44241,Male,1976,48,939,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-09 13:04:32.3050,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2021-01-09 13:20:12.1630
40440,Male,1991,33,384,3638,Washington St,40.7242941,-74.0354826,2021-01-09 13:06:54.9500,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 13:13:18.9930
43098,Male,1994,30,794,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 13:08:17.2620,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-09 13:21:32.2430
42251,Male,1981,43,331,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-09 13:09:00.2300,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 13:14:31.3500
45341,Male,1986,38,531,3638,Washington St,40.7242941,-74.0354826,2021-01-09 13:09:15.7790,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 13:18:06.8370
44657,Female,1989,35,513,3638,Washington St,40.7242941,-74.0354826,2021-01-09 13:09:21.4050,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 13:17:55.0680
42174,Male,1992,32,1434,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 13:09:31.3480,3640,Journal Square,40.73367,-74.0625,2021-01-09 13:33:26.2960
42120,Female,1981,43,336,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 13:11:38.8820,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-09 13:17:15.6300
42308,Unknown,1969,55,509,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 13:16:18.7680,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 13:24:48.1420
46190,Male,1968,56,479,3212,Christ Hospital,40.734785818,-74.050443636,2021-01-09 13:16:58.4730,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 13:24:57.6860
44774,Male,1990,34,336,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 13:21:40.9670,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 13:27:17.0190
44920,Male,1986,38,712,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 13:26:23.4330,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 13:38:15.5160
42277,Male,1981,43,191,3640,Journal Square,40.73367,-74.0625,2021-01-09 13:26:36.2860,3206,Hilltop,40.7311689,-74.0575736,2021-01-09 13:29:47.8290
44969,Female,1991,33,515,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 13:26:42.9700,3185,City Hall,40.7177325,-74.043845,2021-01-09 13:35:18.9480
40306,Male,1988,36,524,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 13:28:17.2550,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 13:37:01.9430
42120,Male,1993,31,622,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-09 13:29:10.2140,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-09 13:39:33.0340
42470,Male,1988,36,894,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 13:30:06.6500,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 13:45:00.7590
42492,Female,1990,34,953,3280,Astor Place,40.71928220070702,-74.07126188278198,2021-01-09 13:31:27.4100,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-09 13:47:21.0050
45277,Male,1982,42,1382,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,2021-01-09 13:33:27.7550,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 13:56:30.5760
35139,Female,1983,41,1341,3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603,2021-01-09 13:34:11.7120,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 13:56:33.3620
44236,Female,1984,40,789,3639,Harborside,40.7192517,-74.034234,2021-01-09 13:39:08.5110,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 13:52:17.9970
42614,Male,1994,30,504,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-09 13:39:32.6310,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-09 13:47:57.0300
40866,Male,1986,38,598,3212,Christ Hospital,40.734785818,-74.050443636,2021-01-09 13:44:03.4780,3198,Heights Elevator,40.748715945380226,-74.04044330120087,2021-01-09 13:54:02.4460
42582,Male,1990,34,612,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 13:45:29.7920,3268,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-09 13:55:41.9070
42525,Male,1972,52,381,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 13:45:51.1340,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 13:52:12.1650
44744,Male,1980,44,246,3187,Warren St,40.7211236,-74.03805095,2021-01-09 13:47:20.6210,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 13:51:27.3540
47108,Male,1989,35,635,3196,Riverview Park,40.7443187,-74.0439909,2021-01-09 13:48:31.4660,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 13:59:06.9820
26484,Male,1998,26,1834,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 13:51:04.4480,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 14:21:38.6060
44657,Male,1994,30,352,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 13:54:28.5860,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:00:21.2220
42342,Male,1958,66,2368,3201,Dey St,40.737711,-74.066921,2021-01-09 13:56:42.6010,3201,Dey St,40.737711,-74.066921,2021-01-09 14:36:10.6630
26469,Unknown,1969,55,1527,3191,Union St,40.7182113,-74.0836394,2021-01-09 13:57:58.3470,3191,Union St,40.7182113,-74.0836394,2021-01-09 14:23:25.7940
45277,Male,1982,42,325,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 13:58:02.0330,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 14:03:27.7620
35139,Female,1983,41,332,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 13:58:12.0850,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 14:03:44.9310
40440,Male,1964,60,334,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 13:58:24.8390,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:03:58.9470
47029,Male,1992,32,474,3638,Washington St,40.7242941,-74.0354826,2021-01-09 13:59:43.2720,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 14:07:38.2550
47238,Male,1996,28,502,3196,Riverview Park,40.7443187,-74.0439909,2021-01-09 14:02:13.5680,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-09 14:10:35.9690
46539,Female,1997,27,5186,3639,Harborside,40.7192517,-74.034234,2021-01-09 14:03:26.8960,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-09 15:29:53.8520
42915,Male,1952,72,1495,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-09 14:04:17.5670,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:29:12.9170
42444,Male,1986,38,943,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 14:05:36.1670,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-09 14:21:19.1740
44236,Female,1984,40,1337,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:05:47.8830,3196,Riverview Park,40.7443187,-74.0439909,2021-01-09 14:28:05.5600
42546,Male,1962,62,341,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:05:53.2560,3187,Warren St,40.7211236,-74.03805095,2021-01-09 14:11:35.0530
42634,Female,1968,56,2092,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-09 14:08:31.2470,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:43:23.6960
45274,Male,1984,40,860,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 14:09:49.3460,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 14:24:09.8040
43974,Male,1984,40,347,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-09 14:13:31.1940,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:19:18.4910
42171,Male,1976,48,3341,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-09 14:13:53.6620,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 15:09:35.5540
44425,Unknown,1973,51,1282,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,2021-01-09 14:17:12.0030,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-09 14:38:34.8280
45652,Male,1991,33,658,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 14:22:23.5570,3268,Lafayette Park,40.71346382669195,-74.06285852193832,2021-01-09 14:33:21.8190
44392,Male,1968,56,158,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-09 14:23:26.7190,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:26:05.1120
44937,Female,1973,51,2634,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-09 14:26:09.4030,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 15:10:03.9400
38930,Male,1996,28,558,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-09 14:26:49.3090,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 14:36:07.7360
39533,Male,1994,30,523,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-09 14:27:10.2200,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 14:35:53.8050
42810,Male,1992,32,486,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 14:27:25.6030,3187,Warren St,40.7211236,-74.03805095,2021-01-09 14:35:32.3190
46541,Male,1985,39,2596,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 14:28:53.7970,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:12:10.2730
42105,Female,1995,29,1395,3191,Union St,40.7182113,-74.0836394,2021-01-09 14:29:13.4960,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-09 14:52:28.8840
42147,Female,1996,28,1558,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-09 14:30:26.6280,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:56:25.5720
45873,Female,1958,66,145,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-09 14:32:11.0760,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:34:36.1280
44852,Female,1984,40,284,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-09 14:32:34.4320,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 14:37:18.5160
44392,Male,1968,56,1376,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:35:29.0030,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 14:58:25.0370
39533,Male,1994,30,2011,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 14:36:01.9460,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 15:09:33.1660
42915,Male,1952,72,386,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:37:11.0660,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-09 14:43:37.9950
47108,Male,1980,44,585,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 14:37:16.3730,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-09 14:47:02.1740
44380,Male,1984,40,629,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-09 14:39:19.7290,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-09 14:49:49.5070
44425,Unknown,1973,51,1505,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-09 14:39:45.0260,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-09 15:04:50.2280
43416,Male,1981,43,216,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:40:09.7740,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-09 14:43:46.6340
41620,Male,2001,23,824,3679,Bergen Ave,40.722103786686034,-74.07145500183105,2021-01-09 14:43:13.3640,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-09 14:56:57.6780
48753,Male,1960,64,330,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-09 14:43:30.6660,3280,Astor Place,40.71928220070702,-74.07126188278198,2021-01-09 14:49:00.9880
44920,Female,1968,56,2441,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 14:43:59.1030,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-09 15:24:40.3690
42435,Male,1982,42,488,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 14:44:30.8190,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 14:52:38.9970
44907,Unknown,1969,55,4153,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 14:44:43.5620,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:53:56.7690
43098,Male,1994,30,572,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,2021-01-09 14:46:01.3250,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 14:55:33.3600
40207,Unknown,1969,55,1139,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:46:30.3220,3220,5 Corners Library,40.734961020009514,-74.0595030784607,2021-01-09 15:05:30.1200
40440,Unknown,1969,55,1143,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:46:37.8710,3220,5 Corners Library,40.734961020009514,-74.0595030784607,2021-01-09 15:05:41.8290
42192,Male,1960,64,263,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 14:50:36.2350,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:55:00.1880
38930,Male,1988,36,181,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 14:53:07.6620,3194,McGinley Square,40.7253399253558,-74.06762212514877,2021-01-09 14:56:08.6850
33911,Male,1992,32,538,3187,Warren St,40.7211236,-74.03805095,2021-01-09 14:55:30.7910,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 15:04:29.1820
44774,Male,1960,64,1233,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:55:52.9250,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:16:26.2230
29072,Male,1994,30,222,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 14:56:15.6080,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 14:59:58.5560
44555,Unknown,1969,55,488,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 14:56:18.9360,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 15:04:27.3900
49527,Male,1993,31,4239,3639,Harborside,40.7192517,-74.034234,2021-01-09 14:58:08.0550,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 16:08:47.7320
44671,Unknown,1969,55,4242,3639,Harborside,40.7192517,-74.034234,2021-01-09 14:58:19.5340,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 16:09:01.5720
42614,Female,1975,49,213,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,2021-01-09 14:58:20.5250,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-09 15:01:53.8900
42494,Unknown,1969,55,4193,3639,Harborside,40.7192517,-74.034234,2021-01-09 14:58:30.2340,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 16:08:24.0480
45341,Male,1984,40,353,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 14:59:34.4590,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:05:27.8290
45277,Male,1991,33,507,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 14:59:35.7420,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 15:08:03.1850
43352,Male,1962,62,452,3187,Warren St,40.7211236,-74.03805095,2021-01-09 15:02:04.5810,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:09:37.5520
34048,Male,1981,43,630,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 15:03:31.3670,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:14:02.1620
42435,Male,1978,46,309,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 15:05:25.4380,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-09 15:10:35.2860
44425,Unknown,1973,51,979,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-09 15:06:22.3420,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-09 15:22:41.8330
44744,Male,1981,43,393,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 15:07:55.1630,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-09 15:14:28.9390
39533,Male,1994,30,775,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 15:10:26.2580,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 15:23:21.7150
42574,Male,1988,36,132,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 15:11:29.1560,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 15:13:41.7320
42364,Unknown,1969,55,1312,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:13:43.5010,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-09 15:35:36.3820
44392,Male,1990,34,85372,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:13:53.4990,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-10 14:56:46.4780
33149,Male,1993,31,517,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 15:14:52.1750,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,2021-01-09 15:23:29.7820
45341,Male,1984,40,1157,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:15:03.2480,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:34:20.8490
43416,Male,1994,30,217,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2021-01-09 15:15:30.2970,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:19:07.8430
32117,Male,1990,34,197,3639,Harborside,40.7192517,-74.034234,2021-01-09 15:16:14.6400,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-09 15:19:31.7980
45683,Male,1990,34,937,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:17:13.2820,3267,Morris Canal,40.7124188237569,-74.03852552175522,2021-01-09 15:32:50.8840
44774,Male,1960,64,3810,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:17:50.8090,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 16:21:21.3790
27777,Male,1981,43,305,3481,York St,40.71649,-74.04105,2021-01-09 15:18:13.3360,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 15:23:19.3140
44682,Male,1991,33,641,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2021-01-09 15:18:20.5910,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 15:29:02.0200
42308,Female,1992,32,955,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 15:19:41.2100,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-09 15:35:36.5430
48923,Male,1988,36,189,3681,Grand St,40.71517767732029,-74.03768330812454,2021-01-09 15:20:07.0660,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:23:16.5040
48913,Male,1991,33,866,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 15:21:08.3120,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-09 15:35:34.7140
29339,Male,1971,53,372,3207,Oakland Ave,40.7376037,-74.0524783,2021-01-09 15:22:56.1500,3640,Journal Square,40.73367,-74.0625,2021-01-09 15:29:08.2890
44425,Unknown,1973,51,1415,3193,Lincoln Park,40.7246050998869,-74.07840594649315,2021-01-09 15:23:24.4150,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-09 15:47:00.1810
44968,Male,1990,34,6033,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 15:24:39.6730,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 17:05:13.6080
47225,Female,1984,40,578,3187,Warren St,40.7211236,-74.03805095,2021-01-09 15:25:59.2090,3483,Montgomery St,40.71942,-74.05099,2021-01-09 15:35:37.3510
47188,Male,1980,44,546,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 15:26:27.0240,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 15:35:33.3340
26703,Unknown,1969,55,17829,3210,Pershing Field,40.742677141,-74.051788633,2021-01-09 15:26:49.1180,3210,Pershing Field,40.742677141,-74.051788633,2021-01-09 20:23:58.9750
43974,Male,1984,40,464,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 15:28:17.3280,3211,Newark Ave,40.72152515,-74.046304543,2021-01-09 15:36:01.8530
44322,Unknown,1969,55,3166,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 15:29:31.5360,3206,Hilltop,40.7311689,-74.0575736,2021-01-09 16:22:18.2750
47257,Male,1988,36,242,3209,Brunswick St,40.7241765,-74.0506564,2021-01-09 15:29:32.8850,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-09 15:33:35.7210
42171,Male,1959,65,372,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 15:31:02.9430,3638,Washington St,40.7242941,-74.0354826,2021-01-09 15:37:15.8850
43543,Female,1972,52,344,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 15:31:38.0980,3638,Washington St,40.7242941,-74.0354826,2021-01-09 15:37:22.3760
47029,Male,1992,32,604,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:31:40.3540,3483,Montgomery St,40.71942,-74.05099,2021-01-09 15:41:45.0110
46539,Female,1997,27,4312,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-09 15:32:40.5000,3639,Harborside,40.7192517,-74.034234,2021-01-09 16:44:33.0310
42825,Female,1984,40,559,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:32:59.0690,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 15:42:18.4580
39533,Male,1994,30,475,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 15:34:17.8460,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-09 15:42:13.0280
42527,Male,1966,58,350,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,2021-01-09 15:38:30.7090,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 15:44:21.3900
28583,Unknown,1969,55,1404,3187,Warren St,40.7211236,-74.03805095,2021-01-09 15:39:13.5300,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 16:02:37.5820
42376,Unknown,1969,55,1372,3187,Warren St,40.7211236,-74.03805095,2021-01-09 15:40:02.2220,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 16:02:55.0550
48932,Unknown,1969,55,859,3639,Harborside,40.7192517,-74.034234,2021-01-09 15:41:10.6150,3483,Montgomery St,40.71942,-74.05099,2021-01-09 15:55:29.6810
28364,Male,1993,31,229,3195,Sip Ave,40.73089709786179,-74.06391263008118,2021-01-09 15:41:38.8070,3220,5 Corners Library,40.734961020009514,-74.0595030784607,2021-01-09 15:45:28.7220
32688,Male,1970,54,524,3279,Dixon Mills,40.721630142638354,-74.04996782541275,2021-01-09 15:44:05.5190,3202,Newport PATH,40.7272235,-74.0337589,2021-01-09 15:52:49.9210
42586,Female,1969,55,302,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:44:30.7800,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-09 15:49:33.1120
48923,Male,1993,31,204,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2021-01-09 15:45:57.7350,3186,Grove St PATH,40.71958611647166,-74.04311746358871,2021-01-09 15:49:21.7930
28161,Female,1993,31,4875,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:46:12.7720,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 17:07:28.4560
46541,Male,1995,29,4818,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:47:19.4010,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 17:07:37.8660
26989,Male,1995,29,4664,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:47:35.3110,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 17:05:19.4350
44236,Female,1984,40,681,3196,Riverview Park,40.7443187,-74.0439909,2021-01-09 15:48:04.6690,3220,5 Corners Library,40.734961020009514,-74.0595030784607,2021-01-09 15:59:26.3140
44425,Unknown,1973,51,1736,3678,Fairmount Ave,40.72572613742557,-74.07195925712585,2021-01-09 15:48:50.4510,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,2021-01-09 16:17:47.3750
42759,Female,1995,29,4683,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:48:51.2320,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 17:06:55.1810
46473,Unknown,1969,55,1797,3481,York St,40.71649,-74.04105,2021-01-09 15:50:44.0530,3481,York St,40.71649,-74.04105,2021-01-09 16:20:42.0160
42526,Male,1987,37,213,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-09 15:50:58.6800,3184,Paulus Hook,40.7141454,-74.0335519,2021-01-09 15:54:32.3920
26545,Male,1986,38,733,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,2021-01-09 15:53:20.1350,3273,Manila & 1st,40.721650724879986,-74.04288411140442,2021-01-09 16:05:33.6270
46929,Male,1965,59,173,3203,Hamilton Park,40.727595966,-74.044247311,2021-01-09 15:55:35.5350,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,2021-01-09 15:58:29.5090
33084,Female,1985,39,10078,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2021-01-09 15:56:18.5520,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 18:44:17.3140
42307,Female,1973,51,572,3639,Harborside,40.7192517,-74.034234,2021-01-09 16:00:31.9030,3213,Van Vorst Park,40.71848892,-74.047726625,2021-01-09 16:10:04.6140
42277,Male,1987,37,550,3206,Hilltop,40.7311689,-74.0575736,2021-01-09 16:01:20.2690,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2021-01-09 16:10:31.0140
41076,Female,1991,33,541,3639,Harborside,40.7192517,-74.034234,2021-01-09 16:01:54.1530,3214,Essex Light Rail,40.7127742,-74.0364857,2021-01-09 16:10:55.7430
33911,Female,1986,38,974,3199,Newport Pkwy,40.7287448,-74.0321082,2021-01-09 16:02:42.6280,3483,Montgomery St,40.71942,-74.05099,2021-01-09 16:18:57.4240
42810,Female,1992,32,2348,3187,Warren St,40.7211236,-74.03805095,2021-01-09 16:04:22.5520,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 16:43:31.2290
46527,Male,1991,33,2294,3187,Warren St,40.7211236,-74.03805095,2021-01-09 16:05:31.4370,3192,Liberty Light Rail,40.7112423,-74.0557013,2021-01-09 16:43:45.9420
